food_id,food_name,price_dollars,kcal,nutrition_fat_g,nutrition_cholesterol_mg,nutrition_sodium_mg,nutrition_carbohydrates_g,nutrition_fiber_g,nutrition_sugar_g,nutrition_protein_g,food_category,locationid,location_name
-2123140,Hot Dog,3.49,764,74,111,940,85,2,67,23,Fast Food,54,location_54
-2123139,Garden Salad,7.28,88,65,85,1131,113,10,38,49,Salads,4,location_4
-2123138,Green Tea,19.29,188,68,67,1932,97,8,70,36,Beverages,15,location_15
-2123137,Caesar Salad,13.7,583,44,39,747,78,9,2,49,Salads,40,location_40
-2123136,Granola,7.54,1071,59,114,1929,91,4,9,6,Breakfast,24,location_24
-2123135,Grilled Salmon,6.2,1024,30,58,1383,132,4,67,4,Special,33,location_33
-2123134,Orange Juice,6.92,1191,47,115,801,35,9,88,37,Beverages,15,location_15
-2123133,Hot Dog,13.14,446,71,138,1793,129,11,88,21,Fast Food,86,location_86
-2123132,Green Tea,13.26,489,40,81,132,38,2,34,46,Beverages,66,location_66
-2123131,Vegetable Stir-fry,5.12,1090,6,101,315,89,0,90,17,Special,69,location_69
-2123130,Coffee,5.35,611,29,19,766,130,1,56,55,Beverages,26,location_26
-2123129,Coffee,4.34,282,80,80,462,44,2,82,5,Beverages,83,location_83
-2123128,Sushi Roll,10.83,443,6,17,626,35,4,100,58,Special,36,location_36
-2123127,Fruit Tart,15.63,626,2,70,1816,16,4,11,60,Desserts,98,location_98
-2123126,Granola,3.08,1170,1,68,981,122,2,44,38,Breakfast,44,location_44
-2123125,Cobb Salad,19.94,654,4,130,1754,30,4,85,60,Salads,34,location_34
-2123124,Hot Dog,16.05,974,25,67,535,26,5,25,46,Fast Food,25,location_25
-2123123,Grilled Salmon,15.37,1005,18,93,1395,84,0,42,58,Special,57,location_57
-2123122,Garlic Bread,8.0,576,53,3,1424,108,6,50,14,Sides,98,location_98
-2123121,Chocolate Cake,9.59,352,44,59,668,15,15,84,49,Desserts,78,location_78
-2123120,Rice Pilaf,14.75,464,53,114,979,32,5,55,22,Sides,32,location_32
-2123119,Cobb Salad,13.53,96,21,119,175,33,8,99,29,Salads,84,location_84
-2123118,Orange Juice,12.94,284,55,75,1595,139,5,21,14,Beverages,23,location_23
-2123117,Steamed Vegetables,6.37,908,24,137,1468,98,6,62,41,Sides,17,location_17
-2123116,Strawberries,19.68,1021,67,38,1311,97,0,95,47,Whole Fruit,26,location_26
-2123115,Strawberries,7.22,516,40,112,1989,9,13,13,32,Whole Fruit,12,location_12
-2123114,Lemonade,18.17,137,15,10,393,98,3,58,1,Beverages,71,location_71
-2123113,Garden Salad,1.64,1058,68,57,1978,0,8,6,52,Salads,73,location_73
-2123112,Ice Cream,10.07,1107,6,22,675,103,8,89,2,Desserts,22,location_22
-2123111,Ice Cream,18.62,181,65,100,423,149,6,31,46,Desserts,15,location_15
-2123110,Steak Dinner,5.59,250,31,110,1283,46,0,19,22,Special,90,location_90
-2123109,Caesar Salad,14.53,135,58,76,371,4,14,32,0,Salads,18,location_18
-2123108,Quinoa Salad,14.36,834,10,60,1600,111,0,38,17,Salads,57,location_57
-2123107,Doughnut,17.13,627,71,33,536,74,5,6,31,Desserts,77,location_77
-2123106,Granola,17.94,989,9,40,823,50,3,69,26,Breakfast,89,location_89
-2123105,Chicken Noodle Soup,16.06,53,70,45,304,47,14,10,12,Soups,87,location_87
-2123104,Brownie,5.69,238,1,57,1524,106,1,93,54,Desserts,26,location_26
-2123103,Grapes,7.8,472,63,6,786,65,11,99,35,Whole Fruit,94,location_94
-2123102,Cheeseburger,12.34,618,7,133,1659,112,15,40,1,Fast Food,83,location_83
-2123101,Steak Dinner,15.86,655,61,102,164,48,13,44,45,Special,79,location_79
-2123100,Ice Cream,7.51,276,17,132,922,19,10,97,1,Desserts,26,location_26
-2123099,Ice Cream,2.74,96,59,126,510,45,13,92,34,Desserts,70,location_70
-2123098,Cobb Salad,12.83,133,20,150,730,0,0,97,18,Salads,36,location_36
-2123097,Lemonade,15.03,902,38,11,165,48,2,100,11,Beverages,67,location_67
-2123096,Ice Cream,17.98,624,6,44,896,63,15,31,27,Desserts,75,location_75
-2123095,Tomato Soup,11.34,887,80,86,1740,59,4,84,16,Soups,13,location_13
-2123094,Fruit Tart,10.88,592,26,139,290,17,8,96,27,Desserts,63,location_63
-2123093,Tacos,1.86,207,22,74,1612,35,15,23,37,Special,50,location_50
-2123092,Garlic Bread,18.58,199,8,48,1958,89,1,8,42,Sides,84,location_84
-2123091,Minestrone,16.96,822,21,6,974,144,12,38,7,Soups,90,location_90
-2123090,Coleslaw,19.06,664,75,141,1954,116,14,67,15,Sides,36,location_36
-2123089,Apple,9.33,365,71,130,998,12,10,76,55,Whole Fruit,28,location_28
-2123088,Avocado Toast,15.52,953,68,150,831,103,11,44,51,Breakfast,60,location_60
-2123087,Chicken Noodle Soup,19.77,963,4,36,32,86,4,20,22,Soups,96,location_96
-2123086,Fried Chicken,4.38,615,23,110,1701,5,6,13,8,Fast Food,5,location_5
-2123085,Banana,3.24,65,38,63,344,136,11,95,60,Whole Fruit,45,location_45
-2123084,Banana,3.1,538,35,33,1247,112,11,20,16,Whole Fruit,60,location_60
-2123083,French Fries,15.31,129,75,102,460,136,7,91,51,Fast Food,68,location_68
-2123082,Tomato Soup,15.92,284,35,18,856,5,3,18,27,Soups,99,location_99
-2123081,Steak Dinner,14.78,733,0,89,1460,100,15,0,22,Special,74,location_74
-2123080,Coleslaw,19.2,936,10,59,346,93,10,71,0,Sides,65,location_65
-2123079,Fruit Tart,10.76,319,53,56,1833,43,1,57,53,Desserts,35,location_35
-2123078,Tacos,10.73,460,6,11,188,57,7,68,50,Special,28,location_28
-2123077,Granola,3.45,493,66,89,374,87,3,60,25,Breakfast,25,location_25
-2123076,Green Tea,4.58,1125,1,12,491,124,15,26,36,Beverages,15,location_15
-2123075,Lentil Soup,4.99,816,14,149,1130,47,13,74,53,Soups,76,location_76
-2123074,Brownie,3.89,244,54,28,1730,68,6,60,10,Desserts,74,location_74
-2123073,Brownie,15.82,1036,24,96,1512,139,0,81,51,Desserts,76,location_76
-2123072,Ice Cream,6.26,537,12,35,698,143,9,24,58,Desserts,1,location_1
-2123071,Pizza Slice,17.23,950,14,127,463,95,13,21,25,Fast Food,77,location_77
-2123070,Pizza Slice,1.66,325,77,34,1933,110,6,18,48,Fast Food,56,location_56
-2123069,Clam Chowder,10.41,154,67,83,410,6,11,71,22,Soups,92,location_92
-2123068,Steak Dinner,19.37,963,30,14,68,106,11,86,27,Special,37,location_37
-2123067,Minestrone,6.2,1174,28,33,1484,128,1,72,34,Soups,11,location_11
-2123066,Vegetable Stir-fry,12.46,1010,36,93,330,68,2,81,13,Special,52,location_52
-2123065,Hot Dog,5.34,229,17,0,1531,106,1,86,36,Fast Food,13,location_13
-2123064,Coffee,9.47,1105,0,48,992,27,9,44,37,Beverages,79,location_79
-2123063,Chicken Noodle Soup,3.2,50,40,111,1840,112,14,6,27,Soups,49,location_49
-2123062,Hot Dog,18.55,379,21,14,596,51,1,2,16,Fast Food,51,location_51
-2123061,Greek Salad,15.16,240,76,141,1189,113,9,20,5,Salads,74,location_74
-2123060,Brownie,19.44,1022,74,74,975,31,15,49,55,Desserts,91,location_91
-2123059,Cobb Salad,5.53,1151,69,81,915,57,12,19,53,Salads,96,location_96
-2123058,Fried Chicken,18.16,564,31,133,997,101,12,19,16,Fast Food,31,location_31
-2123057,Quinoa Salad,10.69,385,37,36,1852,132,1,21,27,Salads,37,location_37
-2123056,Rice Pilaf,15.39,586,4,1,437,73,6,36,39,Sides,15,location_15
-2123055,Minestrone,17.91,515,48,79,719,127,13,97,58,Soups,44,location_44
-2123054,Omelette,9.16,659,52,53,284,48,12,29,12,Breakfast,70,location_70
-2123053,Steamed Vegetables,4.57,287,76,76,1259,126,2,50,21,Sides,32,location_32
-2123052,French Fries,12.55,770,74,11,1486,97,1,11,47,Fast Food,4,location_4
-2123051,Lemonade,18.35,1150,45,139,1143,145,8,59,8,Beverages,17,location_17
-2123050,Grapes,7.67,928,14,30,54,11,13,40,33,Whole Fruit,48,location_48
-2123049,Lentil Soup,19.07,114,58,120,798,135,12,94,53,Soups,47,location_47
-2123048,Brownie,18.62,222,6,97,1335,61,3,48,15,Desserts,78,location_78
-2123047,Ice Cream,2.3,1135,3,130,223,49,12,27,35,Desserts,62,location_62
-2123046,Mashed Potatoes,3.56,823,50,103,1459,78,12,43,22,Sides,88,location_88
-2123045,Coffee,7.36,666,3,148,1427,25,6,55,36,Beverages,49,location_49
-2123044,Coffee,4.94,175,68,121,521,19,9,55,11,Beverages,66,location_66
-2123043,Orange Juice,7.23,870,78,20,1898,136,1,85,30,Beverages,35,location_35
-2123042,Minestrone,2.19,130,7,1,862,77,5,38,40,Soups,53,location_53
-2123041,Strawberries,10.92,687,13,108,463,94,4,7,53,Whole Fruit,23,location_23
-2123040,Ice Cream,9.02,753,12,45,1863,12,0,53,2,Desserts,4,location_4
-2123039,Orange,6.67,851,59,26,1415,145,0,4,47,Whole Fruit,17,location_17
-2123038,Coleslaw,8.62,1176,42,12,1356,5,12,85,42,Sides,81,location_81
-2123037,Lemonade,19.25,1116,21,123,1578,112,12,85,44,Beverages,41,location_41
-2123036,Steamed Vegetables,3.87,513,75,92,1081,36,3,5,57,Sides,84,location_84
-2123035,Pizza Slice,18.97,1112,39,25,1235,141,4,0,26,Fast Food,22,location_22
-2123034,Green Tea,2.25,585,64,140,1191,57,13,41,52,Beverages,87,location_87
-2123033,Rice Pilaf,13.85,403,62,47,1280,28,1,60,21,Sides,65,location_65
-2123032,Doughnut,3.69,825,18,42,1411,15,3,69,7,Desserts,50,location_50
-2123031,Coffee,6.51,1161,30,120,869,49,13,82,13,Beverages,87,location_87
-2123030,Strawberries,2.28,1131,1,61,482,99,2,66,55,Whole Fruit,42,location_42
-2123029,Lemonade,7.64,956,18,79,906,91,15,93,48,Beverages,87,location_87
-2123028,Orange Juice,10.53,438,44,144,494,24,11,32,55,Beverages,15,location_15
-2123027,Caesar Salad,4.32,1035,21,28,560,123,3,70,43,Salads,37,location_37
-2123026,Avocado Toast,6.88,545,17,63,1002,43,10,67,51,Breakfast,60,location_60
-2123025,Lentil Soup,5.36,1021,13,4,1555,56,7,42,28,Soups,100,location_100
-2123024,Granola,10.94,603,60,54,223,71,15,21,5,Breakfast,90,location_90
-2123023,Coleslaw,16.49,1037,79,93,777,119,5,70,42,Sides,24,location_24
-2123022,Sushi Roll,19.19,463,63,17,1265,135,12,82,42,Special,67,location_67
-2123021,Lemonade,19.34,1059,44,52,1280,8,8,70,21,Beverages,61,location_61
-2123020,Strawberries,15.13,188,30,30,548,4,11,79,6,Whole Fruit,57,location_57
-2123019,Pancakes,17.08,167,51,133,730,116,15,99,4,Breakfast,63,location_63
-2123018,Hot Dog,17.22,70,65,3,1129,8,12,7,41,Fast Food,65,location_65
-2123017,Chocolate Cake,7.09,308,36,138,483,74,7,67,5,Desserts,92,location_92
-2123016,Hot Dog,3.95,96,48,19,783,124,7,87,37,Fast Food,59,location_59
-2123015,Pancakes,9.34,1091,57,137,806,35,1,84,21,Breakfast,53,location_53
-2123014,Green Tea,2.14,331,61,99,700,92,9,25,44,Beverages,71,location_71
-2123013,Minestrone,19.61,765,15,114,1109,143,1,96,7,Soups,43,location_43
-2123012,Strawberries,19.51,665,45,28,410,58,5,40,2,Whole Fruit,89,location_89
-2123011,Garlic Bread,13.26,920,43,16,1760,112,1,37,5,Sides,78,location_78
-2123010,Doughnut,16.64,1174,6,111,1269,13,14,7,24,Desserts,6,location_6
-2123009,Hot Dog,18.15,671,41,29,511,128,5,58,33,Fast Food,18,location_18
-2123008,Fried Chicken,19.4,1138,74,114,497,72,12,33,13,Fast Food,72,location_72
-2123007,Tomato Soup,8.77,848,26,21,1575,94,0,64,39,Soups,68,location_68
-2123006,Cobb Salad,7.53,1186,74,14,1746,113,14,63,25,Salads,54,location_54
-2123005,Doughnut,1.84,894,43,40,1291,120,9,0,27,Desserts,54,location_54
-2123004,Minestrone,10.88,815,0,7,1764,62,7,63,55,Soups,6,location_6
-2123003,Chicken Noodle Soup,7.2,655,57,13,1128,35,1,88,55,Soups,38,location_38
-2123002,Doughnut,3.03,429,48,98,1067,118,4,43,16,Desserts,83,location_83
-2123001,Smoothie,17.64,688,39,48,1043,69,1,87,1,Beverages,25,location_25
-2123000,Grapes,8.0,820,8,14,803,101,13,48,41,Whole Fruit,28,location_28
-2122999,Pancakes,13.5,584,33,29,1375,73,9,93,51,Breakfast,82,location_82
-2122998,Chocolate Cake,2.83,461,65,135,1167,102,7,78,43,Desserts,16,location_16
-2122997,Brownie,18.03,566,78,11,1858,40,7,1,23,Desserts,92,location_92
-2122996,Chocolate Cake,16.24,429,22,1,125,79,1,84,54,Desserts,4,location_4
-2122995,Vegetable Stir-fry,15.4,958,59,7,1987,62,0,75,55,Special,95,location_95
-2122994,Grapes,10.01,1153,66,63,1824,82,13,63,48,Whole Fruit,54,location_54
-2122993,Cheeseburger,15.38,283,2,95,547,40,1,86,19,Fast Food,56,location_56
-2122992,Fruit Tart,3.37,266,67,38,428,105,10,17,2,Desserts,75,location_75
-2122991,Ice Cream,8.07,830,49,141,675,63,8,76,11,Desserts,50,location_50
-2122990,Steak Dinner,3.39,607,12,130,929,76,11,85,4,Special,76,location_76
-2122989,Steamed Vegetables,6.72,1013,57,20,1655,5,4,11,5,Sides,4,location_4
-2122988,Steamed Vegetables,10.16,980,50,46,624,2,9,25,19,Sides,45,location_45
-2122987,Orange Juice,8.93,661,6,108,993,39,7,94,44,Beverages,2,location_2
-2122986,Grapes,6.3,143,54,21,1577,80,12,61,51,Whole Fruit,26,location_26
-2122985,Grilled Salmon,19.54,1128,55,36,50,13,4,98,55,Special,32,location_32
-2122984,Lentil Soup,10.98,93,53,133,1612,82,6,78,33,Soups,64,location_64
-2122983,Pizza Slice,6.37,143,61,50,15,30,8,60,34,Fast Food,25,location_25
-2122982,Coffee,1.51,87,79,9,1423,78,0,89,21,Beverages,62,location_62
-2122981,Garden Salad,10.3,274,50,52,1755,29,5,2,5,Salads,59,location_59
-2122980,Pancakes,7.31,868,34,139,1106,118,4,70,21,Breakfast,76,location_76
-2122979,Lemonade,19.25,133,8,132,149,123,6,40,7,Beverages,99,location_99
-2122978,Garden Salad,11.23,740,68,141,69,69,11,94,0,Salads,65,location_65
-2122977,Vegetable Stir-fry,10.12,74,19,94,1061,24,1,61,1,Special,61,location_61
-2122976,Garlic Bread,10.35,1025,48,39,484,43,4,64,38,Sides,17,location_17
-2122975,Garlic Bread,2.63,1011,50,8,708,125,3,16,44,Sides,48,location_48
-2122974,Avocado Toast,15.11,657,67,108,1117,73,12,100,57,Breakfast,69,location_69
-2122973,Green Tea,14.91,785,60,131,710,23,5,37,49,Beverages,13,location_13
-2122972,Fruit Tart,13.92,197,48,90,948,55,3,85,16,Desserts,70,location_70
-2122971,Grilled Salmon,18.66,310,16,16,1447,128,10,14,5,Special,43,location_43
-2122970,Clam Chowder,16.34,862,42,95,1644,137,9,6,35,Soups,45,location_45
-2122969,French Fries,8.71,265,1,96,159,112,7,74,55,Fast Food,78,location_78
-2122968,Steak Dinner,16.39,299,47,141,895,13,2,36,35,Special,25,location_25
-2122967,Green Tea,16.73,326,39,8,915,150,10,94,27,Beverages,4,location_4
-2122966,Steak Dinner,1.73,992,67,1,941,72,14,33,12,Special,18,location_18
-2122965,Fried Chicken,13.34,317,40,55,1932,121,2,23,56,Fast Food,22,location_22
-2122964,Grapes,11.95,290,75,89,334,1,8,10,52,Whole Fruit,72,location_72
-2122963,Doughnut,12.68,965,13,12,1681,99,11,88,41,Desserts,40,location_40
-2122962,Avocado Toast,10.53,1071,9,75,107,112,8,81,28,Breakfast,84,location_84
-2122961,Grilled Salmon,12.11,1117,58,83,98,115,14,60,17,Special,87,location_87
-2122960,Tomato Soup,4.72,1021,12,87,1226,8,8,96,14,Soups,85,location_85
-2122959,Clam Chowder,10.21,107,21,9,516,25,5,92,38,Soups,54,location_54
-2122958,Bagel with Cream Cheese,15.15,730,67,131,1265,71,7,71,59,Breakfast,95,location_95
-2122957,Granola,9.88,911,23,90,352,16,1,63,9,Breakfast,52,location_52
-2122956,Coleslaw,17.41,883,22,108,766,105,10,19,52,Sides,68,location_68
-2122955,Sushi Roll,18.22,1000,19,16,49,42,11,11,59,Special,6,location_6
-2122954,Ice Cream,12.87,1173,10,149,81,132,7,19,7,Desserts,75,location_75
-2122953,Sushi Roll,10.97,945,58,148,1991,88,8,3,54,Special,91,location_91
-2122952,Tacos,3.1,646,49,120,1287,130,4,31,7,Special,11,location_11
-2122951,Coleslaw,4.33,741,34,6,1634,117,12,20,18,Sides,72,location_72
-2122950,Fried Chicken,18.35,879,14,6,1997,141,15,25,56,Fast Food,65,location_65
-2122949,Grilled Salmon,13.3,745,57,82,560,81,14,88,5,Special,98,location_98
-2122948,Doughnut,12.61,628,63,107,1851,21,11,58,22,Desserts,19,location_19
-2122947,Caesar Salad,10.5,288,32,122,324,7,11,30,30,Salads,46,location_46
-2122946,Fruit Tart,2.5,1125,33,85,1578,112,6,99,25,Desserts,48,location_48
-2122945,Steak Dinner,17.51,545,55,112,656,46,9,13,13,Special,68,location_68
-2122944,Pizza Slice,3.13,959,64,3,459,91,2,93,14,Fast Food,5,location_5
-2122943,Ice Cream,8.59,923,39,131,1970,83,14,9,25,Desserts,22,location_22
-2122942,Fried Chicken,17.86,175,28,96,1134,83,4,43,45,Fast Food,52,location_52
-2122941,Omelette,3.12,939,31,145,988,66,5,71,37,Breakfast,27,location_27
-2122940,Vegetable Stir-fry,3.01,564,28,140,592,29,10,4,45,Special,93,location_93
-2122939,Smoothie,17.03,450,59,55,448,21,1,96,11,Beverages,4,location_4
-2122938,Cheeseburger,14.57,266,70,105,215,91,4,6,15,Fast Food,61,location_61
-2122937,Apple,18.67,813,26,39,727,59,15,23,27,Whole Fruit,79,location_79
-2122936,Strawberries,4.04,126,56,67,1176,145,12,49,43,Whole Fruit,32,location_32
-2122935,Fruit Tart,9.84,904,36,25,1395,134,1,57,26,Desserts,37,location_37
-2122934,Minestrone,7.25,794,3,17,97,100,10,21,32,Soups,78,location_78
-2122933,Doughnut,12.62,597,11,66,654,23,2,33,22,Desserts,57,location_57
-2122932,Coleslaw,14.73,1182,72,48,1466,4,13,99,0,Sides,30,location_30
-2122931,Pizza Slice,19.56,524,47,67,853,6,13,85,26,Fast Food,17,location_17
-2122930,Mashed Potatoes,8.87,302,22,150,1032,5,5,85,4,Sides,32,location_32
-2122929,Coleslaw,15.13,1090,48,114,908,55,7,49,28,Sides,86,location_86
-2122928,Chicken Noodle Soup,15.66,645,64,37,234,43,2,78,0,Soups,12,location_12
-2122927,Grapes,6.19,818,28,6,238,42,13,70,21,Whole Fruit,88,location_88
-2122926,Fruit Tart,4.72,420,14,126,1203,43,0,52,51,Desserts,27,location_27
-2122925,Coleslaw,1.83,97,47,149,246,141,15,64,53,Sides,22,location_22
-2122924,Caesar Salad,11.68,317,76,89,1067,116,8,74,23,Salads,3,location_3
-2122923,Orange,13.69,442,77,34,1524,146,5,80,10,Whole Fruit,6,location_6
-2122922,Caesar Salad,15.07,1024,77,118,1005,143,4,48,51,Salads,32,location_32
-2122921,Minestrone,5.65,742,9,14,898,85,12,55,28,Soups,33,location_33
-2122920,Pancakes,12.48,384,44,18,1491,33,6,15,36,Breakfast,85,location_85
-2122919,Grapes,16.13,598,51,137,1044,10,10,19,5,Whole Fruit,68,location_68
-2122918,Fried Chicken,12.61,1066,75,9,1821,8,6,47,21,Fast Food,12,location_12
-2122917,Mashed Potatoes,10.09,1021,48,22,309,88,9,1,4,Sides,72,location_72
-2122916,Garlic Bread,5.46,84,13,141,597,107,0,14,10,Sides,33,location_33
-2122915,Vegetable Stir-fry,7.32,697,21,107,1075,61,4,7,55,Special,90,location_90
-2122914,Caesar Salad,18.62,983,41,53,1686,31,10,48,18,Salads,49,location_49
-2122913,Hot Dog,6.44,848,50,108,1234,10,1,89,50,Fast Food,97,location_97
-2122912,Tacos,10.28,605,66,4,543,147,13,67,24,Special,76,location_76
-2122911,Garlic Bread,4.56,306,46,95,1032,64,14,7,47,Sides,53,location_53
-2122910,Grapes,18.16,676,3,129,937,100,1,73,36,Whole Fruit,10,location_10
-2122909,Grilled Salmon,11.8,1167,34,46,214,58,11,40,28,Special,57,location_57
-2122908,Avocado Toast,2.12,724,35,58,146,63,15,97,29,Breakfast,14,location_14
-2122907,Greek Salad,12.14,530,48,125,119,37,15,32,29,Salads,29,location_29
-2122906,Avocado Toast,9.08,1129,79,61,979,146,7,24,12,Breakfast,84,location_84
-2122905,Tacos,8.78,225,14,92,1843,74,13,20,40,Special,66,location_66
-2122904,Garlic Bread,7.61,584,67,137,191,131,8,58,9,Sides,26,location_26
-2122903,Rice Pilaf,18.5,555,72,3,1722,84,0,93,59,Sides,74,location_74
-2122902,Orange Juice,4.87,252,64,32,1098,115,5,67,51,Beverages,94,location_94
-2122901,Vegetable Stir-fry,4.56,724,76,54,612,143,2,21,44,Special,24,location_24
-2122900,Green Tea,15.46,558,31,107,387,126,11,93,22,Beverages,65,location_65
-2122899,Lemonade,11.11,94,52,120,129,79,6,70,45,Beverages,52,location_52
-2122898,Clam Chowder,14.7,170,23,12,1584,108,1,49,0,Soups,53,location_53
-2122897,Grilled Salmon,13.81,810,35,140,1136,129,8,14,59,Special,42,location_42
-2122896,Mashed Potatoes,10.05,91,27,85,1898,109,6,78,55,Sides,13,location_13
-2122895,Vegetable Stir-fry,10.61,351,22,45,1894,66,10,86,22,Special,89,location_89
-2122894,Apple,12.9,502,28,147,1376,48,15,77,52,Whole Fruit,46,location_46
-2122893,Avocado Toast,9.69,265,35,16,1759,52,1,58,25,Breakfast,71,location_71
-2122892,Tomato Soup,10.95,167,25,107,1248,117,4,26,52,Soups,48,location_48
-2122891,Smoothie,6.31,1114,38,32,1572,148,14,51,4,Beverages,49,location_49
-2122890,Ice Cream,6.3,508,78,22,1989,119,14,96,46,Desserts,6,location_6
-2122889,Grilled Salmon,7.16,690,38,64,822,21,10,44,12,Special,58,location_58
-2122888,Caesar Salad,17.25,583,56,15,2000,76,7,86,59,Salads,33,location_33
-2122887,Hot Dog,13.65,677,31,114,1641,145,9,99,3,Fast Food,73,location_73
-2122886,Banana,16.55,742,22,88,1894,105,1,21,42,Whole Fruit,73,location_73
-2122885,Caesar Salad,19.97,435,53,69,839,106,2,23,14,Salads,37,location_37
-2122884,Lemonade,9.18,388,12,76,1197,84,15,84,48,Beverages,99,location_99
-2122883,Doughnut,2.31,895,55,40,16,53,1,89,50,Desserts,24,location_24
-2122882,Steak Dinner,8.4,532,56,125,1677,96,11,41,24,Special,97,location_97
-2122881,Pizza Slice,17.62,301,50,135,1758,32,13,57,22,Fast Food,99,location_99
-2122880,Grilled Salmon,17.52,906,50,90,131,119,11,24,16,Special,30,location_30
-2122879,French Fries,2.07,1028,29,131,1583,34,2,0,44,Fast Food,72,location_72
-2122878,Banana,17.32,1134,37,78,1557,96,0,41,26,Whole Fruit,67,location_67
-2122877,Chicken Noodle Soup,18.02,1175,60,19,230,144,14,100,47,Soups,47,location_47
-2122876,Sushi Roll,10.79,818,75,62,598,149,15,64,13,Special,49,location_49
-2122875,Lentil Soup,13.75,476,53,141,1035,65,14,53,36,Soups,63,location_63
-2122874,Quinoa Salad,6.89,221,79,11,210,39,4,80,17,Salads,6,location_6
-2122873,Orange Juice,19.16,888,51,35,335,136,8,76,44,Beverages,82,location_82
-2122872,Greek Salad,11.33,147,60,126,529,88,11,81,17,Salads,62,location_62
-2122871,Green Tea,19.32,701,38,93,556,13,13,3,30,Beverages,59,location_59
-2122870,Bagel with Cream Cheese,14.47,1133,9,3,1313,74,14,84,42,Breakfast,85,location_85
-2122869,Granola,3.59,438,59,32,926,95,3,43,40,Breakfast,24,location_24
-2122868,Rice Pilaf,15.0,777,78,23,749,48,5,98,25,Sides,16,location_16
-2122867,Tacos,12.81,1085,53,79,1573,66,10,42,35,Special,67,location_67
-2122866,Steamed Vegetables,11.17,574,72,45,1969,9,13,70,37,Sides,68,location_68
-2122865,Mashed Potatoes,19.19,969,3,31,559,47,9,39,11,Sides,35,location_35
-2122864,Green Tea,8.35,570,15,131,271,108,3,34,28,Beverages,22,location_22
-2122863,Tomato Soup,7.57,291,30,9,1685,143,15,29,42,Soups,97,location_97
-2122862,Orange,11.71,721,70,88,785,27,15,33,0,Whole Fruit,54,location_54
